intellectual disability	SCTID:13213009
intellectual disability	SCTID:228156007
Intellectual disability	SCTID:228156007
intellectual disability	SCTID:91138005
Intellectual functioning at the lower end	SCTID:247578003
intellectual impairment	SCTID:1855002
intellectual impairment	SCTID:228156007
intellectual impairment	SCTID:386806002
intense nystagmus	SCTID:563001
intention tremor	SCTID:30721006
interface haze	SCTID:413921009
intermittent thrombocytopenia	SCTID:302215000
interstitial fibrosis	SCTID:125565008
interstitial lung disease	SCTID:233703007
intestinal hamartomas	SCTID:27391005
intestinal malabsorption	SCTID:197476001
intestinal malrotation	SCTID:253789002
Intestinal malrotation	SCTID:253789002
intestinal obstruction or perforation	SCTID:81060008
intestinal obstruction	SCTID:81060008
intestinal perforation	SCTID:56905009
intestinal perforatio	SCTID:108369006
intestinal polyposis	SCTID:254589009
intestinal polyps	SCTID:254588001
intolerance	SCTID:29544009
Intolerance	SCTID:29544009
intra- abdominal undescended testes	SCTID:204878001
intracellular accumulation of fumarylacetoacetate (FAA)polyneuropathy with respiratory failure	SCTID:42345000
intracranial aneurysms	SCTID:128609009
intracranial calcifications	SCTID:17944005
Intracranial calcifications	SCTID:17944005
intracranial hemorrhage	SCTID:1386000
intracranial meningiomas	SCTID:302820008
Intractable diarrhea of infancy	SCTID:703406006
Intractable diarrhea	SCTID:703406006
intra-epithelial microcysts in the central cornea	SCTID:420987007
intrahepatic cholestasis,	SCTID:4637005
intrahepatic cholestasis	SCTID:4637005
Intrahepatic cholestasis	SCTID:4637005
intra-neuronal inclusions	SCTID:715437003
intrauterine and postnatal growth restriction	SCTID:22033007
intrauterine and postnatal growth retardation	SCTID:22033007
intrauterine growth retardation	SCTID:22033007
intrauterine hypoxia	SCTID:275367000
intussusception	SCTID:35327006
intussusception	SCTID:405558008
intussusceptions	SCTID:35327006
in utero fetal demise	SCTID:59291004
involuntary jerking movements	SCTID:17450006
involuntary movements	SCTID:163662001
iodine deficiency	SCTID:238121000
iris anomalies	SCTID:128985003
iris hamartomas	SCTID:248513002
iris hypopigmentation and translucency	SCTID:247032003
iris hypoplasia	SCTID:95714006
Iris hypoplasia	SCTID:95714006
iris transillumination	SCTID:400964006
iris translucency	SCTID:23798003
iron accumulated from transfused red blood cells	SCTID:69281008
iron accumulation	SCTID:60737008
iron accumulation	SCTID:84182002
iron deficiency	SCTID:35240004
iron deposition	SCTID:84182002
iron overload	SCTID:165631003
iron overload	SCTID:60737008
Iron overload	SCTID:60737008
Iron-overload	SCTID:60737008
iron stores	SCTID:60737008
irregularity of the pupils	SCTID:271732006
irregularly arranged and distorted cristae	SCTID:125425007
irregular	SCTID:17790008
irreversible lung damage	SCTID:12295008
irritability	SCTID:55929007
IR	SCTID:48606007
ischaemic colitis	SCTID:30588004
ischemia-reperfusion injury	SCTID:703868004
ischemia/reperfusion	SCTID:703868004
ischemia	SCTID:52674009
ischemic and hemorrhagic events	SCTID:52674009
ischemic damage	SCTID:52674009
ischemic injury	SCTID:52674009
ischemic stroke	SCTID:422504002
ischemic strokes	SCTID:422504002
isolated asymptomatic hyperCKaemia	SCTID:432352001
isolated familial spontaneous pneumothorax	SCTID:80423007
isolated hypogonadotropic hypogonadism	SCTID:420499009
isolated oligodontia	SCTID:64969001
isolated omphalocele	SCTID:18735004
ISS	SCTID:133221000119100
itching	SCTID:418290006
Itching	SCTID:418290006
itch	SCTID:418290006
IUGR	SCTID:22033007
jaundice	SCTID:18165001
Jaundice	SCTID:18165001
jaw cysts	SCTID:43144004
jaw cysts	SCTID:713277006
jerky movements	SCTID:249962002
joint abnormalities	SCTID:164506003
joint abnormalities	SCTID:298266002
joint bleeding	SCTID:81808003
joint bleeds	SCTID:81808003
joint complaints	SCTID:298266002
joint contracture	SCTID:7890003
joint contractures	SCTID:7890003
joint damage to pain	SCTID:125610000
joint deformities	SCTID:250087009
joint dislocations	SCTID:108367008
joint hypermobility	SCTID:298181000
joint inflammation	SCTID:3723001
joint instability	SCTID:298203008
joint laxity	SCTID:298203008
joint limitation	SCTID:70733008
(joint) pain and/or fatigue	SCTID:57676002
joint pain and swelling	SCTID:57676002
joint pain	SCTID:57676002
joint restriction	SCTID:70733008
joint stiffness and contractures	SCTID:84445001
joint stiffness	SCTID:84445001
joint trauma	SCTID:125610000
juvenile cataracts	SCTID:399336001
juvenile hyaline fibromatosis	SCTID:238861002
Kartagener syndrome	SCTID:42402006
Kayser-Fleischer (KF) ring	SCTID:77103006
Kayser-Fleischer ring in the cornea	SCTID:77103006
Kayser–Fleischer ring	SCTID:77103006
Kayser-Fleischer rings of cornea	SCTID:77103006
Kayser–Fleischer rings	SCTID:77103006
KC	SCTID:65636009
keloid	SCTID:58405006
keloids	SCTID:58405006
keratitis	SCTID:5888003
keratoacanthoma	SCTID:254662007
keratoacanthomas	SCTID:254662007
keratoconus	SCTID:65636009
keratocystic odontogenic tumors	SCTID:713277006
keratosis pilaris	SCTID:5132005
kernicterus	SCTID:74925009
ketoacidosis	SCTID:56051008
ketosis	SCTID:2538008
ketotic hypoglycemia	SCTID:20825002
K-F ring	SCTID:77103006
KF ring	SCTID:77103006
K-F rings	SCTID:77103006
kidney abnormalities	SCTID:236437007
kidney and skeletal anomalies	SCTID:90708001
kidney defects	SCTID:39539005
kidney dysfunction	SCTID:236423003
Kidney malformations	SCTID:92921005
kidney stone disease	SCTID:95570007
kidney stones	SCTID:95570007
KS phenotype	SCTID:93559003
kyphoscoliosis	SCTID:25606004
kyphoscoliosis	SCTID:405773007
kyphosis	SCTID:414564002
Kyphosis	SCTID:414564002
lack of cognitive function	SCTID:386806002
lack of confidence	SCTID:225482007
lack of functional uricase	SCTID:124193005
lack of iris	SCTID:308726003
lack of nutritional	SCTID:2492009
lack of oxygen	SCTID:389087006
lack of platelet alpha granules	SCTID:51720005
lack of speech	SCTID:289197000
lack of subcutaneous fat	SCTID:248316006
lack of tendon reflexes in the extremities	SCTID:349006
lack of the lysosomal enzyme α-L-iduronidase	SCTID:75610003
lack puberty	SCTID:237814001
lacrimal duct obstruction	SCTID:416920000
lacrimation	SCTID:418035005
lactase deficiency	SCTID:237975008
Lactase deficiency	SCTID:237975008
lactase down-regulation	SCTID:237975008
lactase nonpersistence	SCTID:38032004
lactate acidemia	SCTID:91273001
lactic acidosis of childhood	SCTID:91273001
lactic acidosis	SCTID:91273001
lactose intolerance	SCTID:267425008
lacunar infarctions	SCTID:230698000
lacunar strokes	SCTID:230698000
Lafora bodies	SCTID:87554006
LAM	SCTID:73017001
language and communication difficulties	SCTID:231543005
language-based learning disabilities	SCTID:81511006
language delay	SCTID:62415009
language impairment	SCTID:62305002
large and soft fingers	SCTID:249761003
large head	SCTID:12138000
large platelets	SCTID:134203001
large RFs	SCTID:84605001
larger mean aortic diameters	SCTID:373133002
Laryngeal edema	SCTID:51599000
Laryngeal swelling	SCTID:51599000
late attainment of motor function	SCTID:268674003
latent hypocalcemia	SCTID:5291005
late-onset progressive muscle weakness	SCTID:26544005
later onset of neurological symptoms	SCTID:308921004
laxity of joints	SCTID:298203008
LB	SCTID:43127003
LBs	SCTID:43127003
LBs	SCTID:87554006
learning abilities	SCTID:1855002
learning deficits	SCTID:1855002
learning difficulties	SCTID:161129001
learning difficulties	SCTID:1855002
learning difficulty with problematic speech and pronunciation.	SCTID:161129001
learning disabilities	SCTID:1855002
learning disability	SCTID:1855002
learning disability	SCTID:408468001
learning disorders	SCTID:1855002
learning impairment	SCTID:1855002
left ventricular dysfunction	SCTID:429589006
left ventricular failure	SCTID:85232009
left ventricular hypertrophy	SCTID:55827005
left ventricular (LV) hypertrophy	SCTID:55827005
Left ventricular systolic dysfunction	SCTID:134401001
legal blindness	SCTID:65956007
leg pain	SCTID:10601006
leg ulceration	SCTID:95344007
leg ulcers	SCTID:95344007
Leg ulcers	SCTID:95344007
lens luxation	SCTID:424416009
lens opacity	SCTID:193570009
lepra neuropathy	SCTID:386033004
lesion on brain	SCTID:301766008
lesion	SCTID:301766008
lesion	SCTID:52988006
lesions	SCTID:52988006
Lesions	SCTID:52988006
lesions	SCTID:95324001
Lesions	SCTID:95324001
less control over pain	SCTID:2225300
less pain tolerance/coping	SCTID:363835005
lethal skeletal dysplasia syndromes	SCTID:105986008
lethargy	SCTID:214264003
leucopenia	SCTID:84828003
leukocytosis	SCTID:414478003
leukoderma	SCTID:23006000
leukodystrophies	SCTID:192781003
leukodystrophy	SCTID:192781003
leukopenia	SCTID:84828003
leukoplakia	SCTID:274134003
leukoplakia	SCTID:414952002
leukoplakia	SCTID:50978000
Lewy bodies	SCTID:43127003
life-threatening adrenal crisis	SCTID:24867002
ligamentous laxity	SCTID:27911000
“light or blond” hair	SCTID:297995004
limb anomalies	SCTID:60475009
limb ataxia	SCTID:11145003
limb deformity	SCTID:445144002
limb-girdle muscular dystrophies	SCTID:93153005
limb malformations	SCTID:445144002
limb malformations	SCTID:60475009
limb muscle weakness	SCTID:713514005
limb weakness	SCTID:713514005
limited mobility	SCTID:8510008
linear growth arrest	SCTID:237836003
lingual leiomyomatous hamartoma	SCTID:253753005
linguistic processing	SCTID:61909002
lipemia retinalis	SCTID:95692001
lipid abnormalities	SCTID:267431006
lipid laden macrophages	SCTID:16216007
lipodystrophic	SCTID:127012008
lipodystrophy	SCTID:71325002
lipoid proteinosis	SCTID:38692000
Lipoid proteinosis	SCTID:38692000
lipomas	SCTID:93163002
Lisch nodules of the iris	SCTID:248513002
Lisch nodules	SCTID:248513002
little or no GAA activity	SCTID:274864009
Little’s diplegia	SCTID:6481005
liver cancer	SCTID:93870000
liver cirrhosis	SCTID:19943007
Liver complications	SCTID:300338006
liver cyst	SCTID:85057007
Liver cysts	SCTID:85057007
liver damage	SCTID:243978007
liver disease	SCTID:235856003
liver dysfunction	SCTID:77981007
Liver dysfunction	SCTID:77981007
liver failure	SCTID:59927004
Liver failure	SCTID:59927004
liver function tests alterations	SCTID:166603001
Liver manifestations	SCTID:300338006
liver mass	SCTID:300332007
liver, pancreas, or biliary tract tumours	SCTID:126851005
liver PhK deficiency	SCTID:235908005
liver-specific argininosuccinate synthetase deficiency	SCTID:398680004
liver steatosis	SCTID:197321007
LLH	SCTID:253753005
LMW proteinuria	SCTID:29738008
long arms, legs	SCTID:298746005
longevity	SCTID:111951006
long narrow head	SCTID:72239002
long philtrum	SCTID:32087006
long QT syndrome	SCTID:9651007
loose and pendulous skin	SCTID:249541007
loose joints	SCTID:202155009
Loose, redundant skin	SCTID:201093004
loose skin	SCTID:201093004
lose the ability to stand and walk	SCTID:249903005
loss of activity of the muscle isoform of phosphofructokinase	SCTID:124306003
loss of adhesion between epidermal cells	SCTID:43327007
loss of all peroxisomal functions	SCTID:238063003
loss of ambulation	SCTID:228158008
loss of ambulation	SCTID:282145008
loss of central vision	SCTID:38950008
loss of communication and fine motor skills	SCTID:707262008
loss of coordination	SCTID:20262006
loss of developmental milestones	SCTID:274625009
loss of developmental milestones	SCTID:609225004
loss of fat	SCTID:248314009
loss of functioning parenchyma	SCTID:29704000
loss of hair	SCTID:278040002
loss of joint and vibratory senses	SCTID:130980003
loss of lashes	SCTID:34887006
loss of mobility	SCTID:82971005
loss of motor and language skills	SCTID:4949009
loss of muscle control	SCTID:20262006
loss of muscle strength	SCTID:26544005
loss of N -acetylglucosamine-1-phosphotransferase	SCTID:70199000
loss of olfactory receptor neurons	SCTID:44169009
loss of pain sensation	SCTID:38433004
loss of pain, temperature, and touch	SCTID:38433004
loss of peripheral vision	SCTID:246656009
loss of previous ability to walk	SCTID:102567002
loss of respiratory Complex IV subunits	SCTID:67434000
loss of skin elasticity	SCTID:297957009
loss of tendon reflexes	SCTID:349006
loss of tendon reflex	SCTID:349006
loss of vision	SCTID:193699007
loss of visual function	SCTID:313165001
loss of weight	SCTID:89362005
low 1,25-dihydroxy-vitamin D3 serum levels	SCTID:386072000
low birth weight	SCTID:276610007
low birthweight	SCTID:276610007
low blood glucose levels	SCTID:302866003
low bone density and mass	SCTID:449781000
low concentration of all major lipoprotein classes	SCTID:124041005
lower carotid pulse pressure	SCTID:71022009
lower cholesterol levels	SCTID:61336008
lower heart rates	SCTID:48867003
lower limb asymmetry	SCTID:118937003
lower limb edema	SCTID:102572006
lower limb spasticity	SCTID:394679006
lower plasma levels of activated protein C	SCTID:76407009
lower weight	SCTID:89362005
lower white blood cell counts	SCTID:419188005
low expression of lactase	SCTID:237975008
low fibrinogen level	SCTID:234457009
low grade hyperbilirubinemias	SCTID:27503000
low-grade pain	SCTID:247403005
low immunoglobulin levels	SCTID:119250001
low levels of beta-lipoproteins, lipids and cholesterol	SCTID:22244007
low mood	SCTID:366979004
low muscle mass	SCTID:398151007
low muscle tone	SCTID:398152000
low plasma cholesterol levels	SCTID:61336008
low platelet count	SCTID:302215000
low renin hypertension	SCTID:46481004
low serum DAO activity	SCTID:124175009
low serum phosphorus	SCTID:4996001
low-set, cup-shaped ears	SCTID:95515009
low set ears	SCTID:95515009
low-set ears	SCTID:95515009
low visual outcome	SCTID:193722001
low vitamin D	SCTID:34713006
LP	SCTID:38692000
LSCD	SCTID:417089009
lung cyst	SCTID:275504005
lung cysts	SCTID:275504005
lung disease	SCTID:19829001
LV dilatation or hypertrophy	SCTID:55827005
LV dysfunction	SCTID:85232009
LV hypertrophy and dilatation	SCTID:55827005
LV hypertrophy	SCTID:55827005
LV mass	SCTID:373941003
LVOT (narrow, irregular canal) obstruction	SCTID:253546004
lymphadenopathy	SCTID:30746006
lymphangioleiomyomatosis lesions	SCTID:73017001
lymphangioleiomyomatosis	SCTID:73017001
lymphatic-related abnormality	SCTID:79709007
lymphedema	SCTID:234097001
lymphocytosis	SCTID:67023009
lymphoid hyperplasia	SCTID:43961000
lymphoid hypertrophy	SCTID:43961000
lymphopenia	SCTID:48813009
lysosomal acid sphingomyelinase (ASM, E.C. 3.1.4.12) deficiency	SCTID:58459009
lysosomal enzyme deficiency	SCTID:23585005
lysosomal α-galactosidase A deficiency	SCTID:16652001
maccrocephaly	SCTID:19410003
macrocephalia	SCTID:19410003
macrocephaly	SCTID:19410003
Macrocephaly	SCTID:19410003
macrocephaly	SCTID:431770003
macrocytic anemia	SCTID:83414005
Macrocytic erythrocytes	SCTID:259681001
(macrocytosis) of the remaining circulating red blood cells (RBCs)	SCTID:165454002
macroglossia	SCTID:25273001
macroscopic hematuria	SCTID:197941005
macrosomia	SCTID:38206000
macrothrombocytopenia	SCTID:713388002
macular and optic nerve hypoplasia	SCTID:95499004
macular atrophy	SCTID:247145002
macular cherry-red spot	SCTID:49473001
macular edema	SCTID:37231002
macular scar	SCTID:18410006
macules	SCTID:112629002
malabsorption	SCTID:32230006
Malabsorption	SCTID:32230006
malaria	SCTID:61462000
maldescent of the testis	SCTID:204878001
male hypogonadism	SCTID:48723006
male infertility	SCTID:2904007
male infertility	SCTID:49408009
male pattern baldness	SCTID:87872006
malformation	SCTID:21390004
malformations of the anterior chamber	SCTID:3705009
malformations of the aortic arch and/or cardiac outflow tract	SCTID:448742006
malformations of the heart and kidney	SCTID:95474000
malformations of the optic disc	SCTID:128331005
malformations	SCTID:21390004
malignancy	SCTID:86049000
malignant arrhythmias and conduction defects	SCTID:698247007
malignant chondrosarcomas	SCTID:443520009
malignant endometrial lesions	SCTID:92461000119101
malignant glaucoma	SCTID:10100008
malnutrition	SCTID:2492009
malnutrition syndromes	SCTID:2492009
malocclusion	SCTID:47944004
malrotation	SCTID:29980002
mandibular hypoplasia	SCTID:444897001
mania	SCTID:231494001
manic episodes	SCTID:231494001
manic symptoms	SCTID:231494001
manifestations	SCTID:267022002
marfanoid habitus	SCTID:248298009
marfanoid	SCTID:248298009
marked facial or physical abnormalities	SCTID:40226000
marrow fibrosis	SCTID:52967002
massive blood loss	SCTID:112648003
massive proteinuria	SCTID:29738008
maternally inherited painless loss of central vision	SCTID:38950008
maxillary hypoplasia	SCTID:444967008
mechanical fragility	SCTID:19611009
mechanical stresses	SCTID:285655001
medial calcification	SCTID:90620000
medulloblastoma	SCTID:443333004
meduloblastomas	SCTID:699028006
megacolon	SCTID:33995003
megalencephaly	SCTID:9740002
melanin deposits	SCTID:110438001
melanomas	SCTID:2092003
memory defects	SCTID:386807006
memory deficits	SCTID:386807006
memory impairments	SCTID:48167000
meningioma	SCTID:19453003
meningiomas	SCTID:19453003
Meningiomas	SCTID:19453003
meningitis	SCTID:7180009
menorrhagia	SCTID:386692008
menstrual bleeding	SCTID:364312007
menstrual irregularities	SCTID:80182007
mental abnormality	SCTID:228150001
mental deterioration	SCTID:386806002
mental disabilities	SCTID:47437004
mental disorders	SCTID:74732009
mental health problems	SCTID:413307004
mental impairment	SCTID:1855002
mentally retarded	SCTID:91138005
mental retardation	SCTID:404684003
mental retardation	SCTID:91138005
Mental retardation	SCTID:91138005
mental subnormality	SCTID:47437004
metabolic abnormalities	SCTID:165106000
metabolic abnormalities	SCTID:75934005
metabolic acidosis	SCTID:59455009
Metabolic acidosis	SCTID:59455009
metabolic disturbances	SCTID:165106000
metabolic dysfunction	SCTID:75934005
metabolic dysfunctions	SCTID:75934005
metabolic myopathies	SCTID:26111005
metaphyses	SCTID:33251002
metastasis	SCTID:128462008
meteorism	SCTID:60728008
methylmalonic acidemia	SCTID:42393006
methylmalonic aciduria	SCTID:42393006
mevalonic aciduria	SCTID:718558008
MGD	SCTID:83579008
microalbuminuria	SCTID:312975006
micro- and/or retrognathia	SCTID:109515000
microcephalic	SCTID:1829003
microcephaly from birth	SCTID:431265009
microcephaly	SCTID:1829003
microcephaly	SCTID:49386006
microdontia	SCTID:32337007
micrognathia	SCTID:32958008
micronodular adrenal hyperplasia	SCTID:237779006
micronodular cirrhosis	SCTID:21861000
micropenis	SCTID:34911001
microphthalmia	SCTID:61142002
Microphthalmia	SCTID:61142002
micropthalmia	SCTID:61142002
microspherophakia	SCTID:416671000
midface hypoplasia	SCTID:55199003
midline facial anomalies	SCTID:254004006
migraine	SCTID:37796009
migraine with aura	SCTID:4473006
mild acanthocytosis	SCTID:250249008
mild androgen insensitivity	SCTID:12313004
mild anemia	SCTID:271737000
mild axonopathy	SCTID:60703000
mild bleeding tendencies	SCTID:64779008
mild bleeding tendency	SCTID:64779008
mild cognitive impairment	SCTID:386805003
mild COX deficiency	SCTID:67434000
mild dysmorphic features	SCTID:253978002
mild dysmorphism	SCTID:276720006
mild dysostosis multiplex	SCTID:254069004
mild eczema/immunodeficiency	SCTID:43116000
milder hypotonia	SCTID:398152000
milder symptoms	SCTID:162468002
mild ex vacuo dilatation of ventricles	SCTID:6210001
mild hair loss to complete absence on the scalp	SCTID:56317004
mild impaired sense of vibration	SCTID:274816000
mild intellectual deficit	SCTID:386805003
mild intellectual impairment	SCTID:386805003
mild left ventricular hypertrophy	SCTID:55827005
mild mental retardation	SCTID:86765009
mild mental retardation	SCTID:91138005
mild-moderate intellectual difficulty	SCTID:228156007
mild obesity	SCTID:414916001
mild scoliosis	SCTID:298382003
mild short stature	SCTID:237836003
mild skeletal changes	SCTID:88230002
mild speech delay	SCTID:229721007
mild to moderate bone deformities	SCTID:271084006
mild to moderate haemolytic anaemia	SCTID:61261009
mild-to-moderate intellectual difficulty	SCTID:228156007
mild to moderate intellectual disability	SCTID:228156007
mild to moderate intellectual disability	SCTID:86765009
mild to moderate mental retardation	SCTID:86765009
Mild to moderate mental retardation	SCTID:86765009
mild to severe intellectual disability	SCTID:228156007
mild-to-severe intellectual impairment	SCTID:1855002
mild to severe mental retardation	SCTID:86765009
mild visual impairment	SCTID:397543001
mineralization and fragmentation of elastic fibers	SCTID:125491007
mineralization and fragmentation of the elastic fibres	SCTID:125491007
minimal loss of iris tissue	SCTID:95714006
minor infection	SCTID:40733004
minor intellectual disability	SCTID:228156007
minor mechanical trauma	SCTID:417746004
minor trauma	SCTID:19130008
mirror movements	SCTID:229247004
MI	SCTID:22298006
missing, malformed, and/or abnormally spaced teeth	SCTID:37320007
mitochondrial alteration	SCTID:125424006
mitochondrial Ca 2+ handling defects	SCTID:133791000119107
mitochondrial defects	SCTID:133791000119107
mitochondrial dysfunctioning	SCTID:133791000119107
mitochondrial dysfunction	SCTID:125424006
mitochondrial dysfunction	SCTID:133791000119107
mitochondrial dysfunction	SCTID:240096000
mitochondrial dysfunction	SCTID:720827002
mitochondrial fragmentation	SCTID:125425007
mitochondrial myopathy	SCTID:16851005
mitotic failure	SCTID:124979002
mitral and aortic valve abnormalities	SCTID:448618004
mitral valve disease	SCTID:11851006
mitral valve prolapse	SCTID:409712001
MMA	SCTID:42393006
Mobility	SCTID:363803005
Moderate acanthocytosis	SCTID:11376001
moderate inflammation	SCTID:103623002
moderate levels of hearing loss	SCTID:21451000119101
moderate obesity	SCTID:414916001
moderate or severe gross motor development delay	SCTID:430099007
moderate or severe renal insufficiency	SCTID:723188008
moderate photophobia	SCTID:409668002
moderate sensorineural hearing loss	SCTID:60700002
moderate thrombocytopenia	SCTID:302215000
moderate to profound intellectual disability	SCTID:228156007
moderate-to-severe chronic pain	SCTID:82423001
moderate to severe congenital deafness	SCTID:21451000119101
moderate to severe hearing impairment	SCTID:21451000119101
moderate to severe hearing loss due to conductive	SCTID:44057004
moderate to severe progressive bilateral visual loss	SCTID:218951000119100
molecular defect(s)	SCTID:89936009
Mongol spot	SCTID:40467008
monocytosis	SCTID:19636003
mood disorders	SCTID:46206005
mood disturbance	SCTID:48079002
mood disturbances	SCTID:18963009
mood disturbances	SCTID:46206005
mood disturbances	SCTID:48079002
morbid obesity	SCTID:238136002
more disability	SCTID:21134002
morphosyntax	SCTID:61909002
mortality	SCTID:409651001
motor and cognitive disability	SCTID:228157003
motor and cognitive dysfunction	SCTID:52559000
motor and gait dysfunction	SCTID:52559000
motor and intellectual disability	SCTID:228156007
motor and intellectual disability	SCTID:228159000
motor and non-motor symptoms	SCTID:267082004
motor and verbal skills	SCTID:307653008
motor and vocal tics	SCTID:230337001
motor, cognitive, communicative, behavioural and neurovisual, features	SCTID:386806002
motor coordination	SCTID:370980007
motor deficits	SCTID:229715008
motor deficits	SCTID:52559000
motor delay	SCTID:307653008
motor development issues	SCTID:268674003
motor dysfunction	SCTID:52559000
motor function disturbances	SCTID:6389006
motor, hearing and vision problems	SCTID:300228004
motor impairment	SCTID:228148009
motor manifestations	SCTID:267082004
motor neuropathy	SCTID:230591002
motor-system problems	SCTID:52559000
motor tics	SCTID:230337001
Motor tics	SCTID:230337001
mottled cutaneous pigmentation	SCTID:406128001
movement disorder	SCTID:60342002
movement disorders	SCTID:60342002
Movement disorders	SCTID:60342002
movement or balance disorder	SCTID:60342002
moyamoya disease	SCTID:69116000
MR	SCTID:91138005
MSU deposits	SCTID:250454001
mucociliary clearance	SCTID:63533009
mucocutaneous abnormalities	SCTID:29147005
mucocutaneous features	SCTID:29147005
mucocutaneous, soft-tissue, joint and genito-urinary spontaneous bleeding	SCTID:81808003
mucosal leukoplakia	SCTID:48810007
multilineage bone marrow hypoplasia	SCTID:416995001
multiorgan dysfunction and damage	SCTID:57653000
multi-organ dysfunction	SCTID:57653000
multi-organ failure	SCTID:57653000
multiparous	SCTID:28079008
Multiparous	SCTID:28079008
multiple abnormally appearing parathyroid glands	SCTID:9092004
multiple basal cell carcinomas	SCTID:1338007
multiple chronic medical problems	SCTID:33070002
multiple congenital anomalies	SCTID:276654001
multiple cysts	SCTID:253883006
multiple epiphyseal dyspasia	SCTID:59708000
multiple epiphyseal dysplasia	SCTID:59708000
multiple exostoses	SCTID:254044004
multiple fractures	SCTID:134291007
multiple gastrointestinal hamartomatous polyps	SCTID:27391005
multiple hamartomas	SCTID:400006008
Multiple joint contractures	SCTID:202264009
multiple keratocystic odontogenic jaw tumor	SCTID:713277006
multiple lesions	SCTID:300582001
multiple lung cysts	SCTID:275505006
multiple metabolic abnormalities	SCTID:165106000
multiple motor and phonic tics	SCTID:5158005
multiple motor and vocal/phonic tics	SCTID:5158005
multiple motor and vocal tics	SCTID:230337001
multiple myeloma	SCTID:109989006
multiple nervous system tumors	SCTID:126950007
multiple neurofibromas	SCTID:403817006
multiple organ dysfunction	SCTID:57653000
multiple organ failure	SCTID:57653000
multiple organ impairment	SCTID:57653000
multiple pulmonary cysts	SCTID:275505006
multiple suture abscesses	SCTID:427917002
multiple types of cancers	SCTID:363346000
multisystem cellular and organ dysfunction	SCTID:57653000
multisystem damage	SCTID:57653000
muscle alterations	SCTID:129565002
muscle atrophy and wasting	SCTID:88092000
muscle atrophy and weakness	SCTID:88092000
muscle atrophy	SCTID:88092000
muscle breakdown	SCTID:89010004
muscle contractures	SCTID:55033002
muscle cramping	SCTID:55300003
muscle cramps	SCTID:55300003
Muscle cramps	SCTID:55300003
muscle damage	SCTID:95847005
muscle deficits	SCTID:56273005
muscle degeneration	SCTID:400946004
muscle dysfunction	SCTID:129565002
muscle fatigue	SCTID:80449002
muscle fiber degeneration	SCTID:67867005
Muscle fibrosis	SCTID:400946004
muscle hyperexcitability	SCTID:3434004
muscle hypertrophy	SCTID:249829006
muscle hypotonia	SCTID:398152000
muscle inflammation	SCTID:26889001
muscle injury	SCTID:95847005
muscle paralysis	SCTID:241702005
muscle relaxation	SCTID:11977004
muscle relaxation	SCTID:55394004
muscle rigidity	SCTID:16046003
muscle stiffness after voluntary effort	SCTID:16046003
muscle stiffness	SCTID:16046003
muscles weakness	SCTID:26544005
muscle twitches	SCTID:60238002
muscle wasting and weakness	SCTID:88092000
muscle wasting	SCTID:88092000
muscle weakness and atrophy	SCTID:26544005
muscle weakness and fatigability	SCTID:26544005
muscle weakness	SCTID:26544005
muscular dystrophies	SCTID:73297009
muscular dystrophy	SCTID:73297009
muscular hypertrophy	SCTID:249829006
muscular hypertrophy	SCTID:66042003
muscular hypotonia	SCTID:398152000
muscular impairment	SCTID:56273005
muscular weakness	SCTID:26544005
musculoskeletal abnormalities	SCTID:928000
Musculoskeletal abnormalities	SCTID:928000
musculoskeletal, atopic and nervous system symptoms	SCTID:267070008
musculoskeletal deformity	SCTID:928000
musculoskeletal impairment	SCTID:88230002
musculoskeletal pain	SCTID:279069000
mutations in the hands and feet	SCTID:55446002
myalgia	SCTID:68962001
myelination delay	SCTID:135810007
myelin destruction	SCTID:32693004
myelodysplasia	SCTID:25707000
myelodysplastic syndrome	SCTID:128623006
myelopathy	SCTID:48522003
myelosuppression	SCTID:370569000
myocardial infarction	SCTID:22298006
myoclonus	SCTID:17450006
myofibrillar myopathies	SCTID:699269005
myoglobinuria	SCTID:48165008
myopathies	SCTID:129565002
myopathy	SCTID:129565002
myopathy (skeletal and heart muscle)	SCTID:129565002
myopia	SCTID:57190000
myotonia	SCTID:3434004
nail abnormalities	SCTID:402634009
Nail clubbing	SCTID:4373005
nail dysplasia	SCTID:239046007
nail dystrophies	SCTID:87065009
nail dystrophy	SCTID:87065009
Nail dystrophy	SCTID:87065009
nail loss	SCTID:22743000
nail malformations	SCTID:238715009
Nails are whitish	SCTID:247508004
narrowing of the palpebral fissure	SCTID:370116005
narrow thorax	SCTID:249671009
nasal obstruction	SCTID:232209000
nasolacrimal duct obstruction	SCTID:231841004
natal teeth	SCTID:21995002
nausea and vomiting	SCTID:16932000
nausea	SCTID:422587007
Nausea	SCTID:422587007
NDM	SCTID:49817004
necrosis	SCTID:6574001
neonatal cholestasis	SCTID:433237003
neonatal diabetes mellitus	SCTID:49817004
neonatal hypoglycaemia	SCTID:52767006
neonatal hypotonia	SCTID:205294008
neonatal jaundice	SCTID:387712008
neonatal or early childhood hyperammonemia	SCTID:62522004
neonatal respiratory distress	SCTID:46775006
neonatal thrombocytopenia	SCTID:82835005
neoplasms	SCTID:108369006
neoplasms	SCTID:55342001
neoplastic cells	SCTID:252987004
neovascularization	SCTID:13018008
neovascularization	SCTID:19161004
nephrocalcinosis	SCTID:48638002
nephrogenic rests	SCTID:405933007
nephrolithiasis	SCTID:95570007
